0.00000	283220304.579995
0.00100	282933069.965970
0.00200	282073582.249348
0.00300	280648460.945338
0.00400	278668641.050672
0.00500	276149228.338207
0.00600	273109300.318651
0.00700	269571656.360414
0.00800	265562521.308356
0.00900	261111207.725974
0.01000	256249742.556253
0.01100	251012464.562516
0.01200	245435599.334118
0.01300	239556818.934373
0.01400	233414793.427027
0.01500	227048741.522346
0.01600	220497987.461170
0.01700	213801530.981706
0.01800	206997636.831938
0.01900	200123449.770299
0.02000	193214640.388467
0.02100	186305086.383810
0.02200	179426593.126423
0.02300	172608656.537839
0.02400	165878270.424261
0.02500	159259779.517193
0.02600	152774778.594918
0.02700	146442057.183963
0.02800	140277588.518738
0.02900	134294560.662696
0.03000	128503446.991273
0.03100	122912112.620050
0.03200	117525952.831435
0.03300	112348059.133819
0.03400	107379408.265579
0.03500	102619069.256460
0.03600	98064423.559154
0.03700	93711393.282627
0.03800	89554672.675335
0.03900	85587958.227453
0.04000	81804173.063552
0.04100	78195681.686799
0.04200	74754491.582735
0.04300	71472438.698019
0.04400	68341354.353874
0.04500	65353211.719987
0.04600	62500250.557019
0.04700	59775079.510851
0.04800	57170755.800033
0.04900	54680842.669387
0.05000	52299445.471357
0.05100	50021227.676473
0.05200	47841408.494936
0.05300	45755744.109217
0.05400	43760494.764214
0.05500	41852380.139921
0.05600	40028525.534074
0.05700	38286401.419259
0.05800	36623758.903416
0.05900	35038563.528523
0.06000	33528929.687304
0.06100	32093057.737251
0.06200	30729175.643887
0.06300	29435486.710975
0.06400	28210124.651878
0.06500	27051116.942357
0.06600	25956357.073964
0.06700	24923586.011717
0.06800	23950382.854739
0.06900	23034164.414639
0.07000	22172193.169451
0.07100	21361592.824227
0.07200	20599370.522155
0.07300	19882444.599501
0.07400	19207676.671675
0.07500	18571906.771987
0.07600	17971990.241952
0.07700	17404835.088856
0.07800	16867438.580871
0.07900	16356921.937524
0.08000	15870562.091535
0.08100	15405819.638579
0.08200	14960362.252862
0.08300	14532083.018539
0.08400	14119113.308972
0.08500	13719830.026619
0.08600	13332857.195665
0.08700	12957062.067837
0.08800	12591546.058017
0.08900	12235630.964587
0.09000	11888841.046659
0.09100	11550881.625473
0.09200	11221614.946769
0.09300	10901034.085895
0.09400	10589235.695793
0.09500	10286392.393116
0.09600	9992725.548016
0.09700	9708479.193453
0.09800	9433895.700747
0.09900	9169193.783834
0.10000	8914549.297921
0.10100	8670079.192754
0.10200	8435828.870172
0.10300	8211763.083332
0.10400	7997760.404859
0.10500	7793611.185900
0.10600	7599018.830784
0.10700	7413604.125501
0.10800	7236912.283707
0.10900	7068422.314291
0.11000	6907558.269158
0.11100	6753701.901254
0.11200	6606206.248810
0.11300	6464409.664161
0.11400	6327649.821338
0.11500	6195277.266223
0.11600	6066668.113767
0.11700	5941235.547307
0.11800	5818439.832950
0.11900	5697796.625273
0.12000	5578883.406931
0.12100	5461343.971977
0.12200	5344890.928662
0.12300	5229306.259993
0.12400	5114440.038097
0.12500	5000207.439575
0.12600	4886584.252232
0.12700	4773601.098442
0.12800	4661336.625909
0.12900	4549909.932417
0.13000	4439472.497929
0.13100	4330199.894725
0.13200	4222283.535394
0.13300	4115922.699950
0.13400	4011317.058109
0.13500	3908659.872636
0.13600	3808132.034901
0.13700	3709897.047018
0.13800	3614097.026353
0.13900	3520849.770088
0.14000	3430246.880391
0.14100	3342352.916386
0.14200	3257205.507936
0.14300	3174816.339548
0.14400	3095172.890841
0.14500	3018240.803429
0.14600	2943966.733146
0.14700	2872281.541141
0.14800	2803103.677443
0.14900	2736342.615665
0.15000	2671902.207283
0.15100	2609683.837589
0.15200	2549589.282314
0.15300	2491523.183345
0.15400	2435395.082863
0.15500	2381120.977022
0.15600	2328624.371979
0.15700	2277836.845923
0.15800	2228698.140084
0.15900	2181155.818911
0.16000	2135164.554048
0.16100	2090685.098416
0.16200	2047683.024746
0.16300	2006127.307901
0.16400	1965988.831698
0.16500	1927238.899152
0.16600	1889847.820249
0.16700	1853783.643845
0.16800	1819011.090558
0.16900	1785490.731931
0.17000	1753178.448438
0.17100	1722025.185361
0.17200	1691977.011920
0.17300	1662975.475767
0.17400	1634958.232501
0.17500	1607859.918755
0.17600	1581613.227859
0.17700	1556150.139636
0.17800	1531403.250481
0.17900	1507307.146844
0.18000	1483799.764432
0.18100	1460823.677090
0.18200	1438327.262836
0.18300	1416265.700258
0.18400	1394601.755635
0.18500	1373306.329783
0.18600	1352358.743171
0.18700	1331746.748038
0.18800	1311466.266592
0.18900	1291520.864543
0.19000	1271920.978927
0.19100	1252682.927850
0.19200	1233827.737435
0.19300	1215379.827364
0.19400	1197365.601002
0.19500	1179811.988892
0.19600	1162744.995482
0.19700	1146188.298188
0.19800	1130161.945476
0.19900	1114681.196626
0.20000	1099755.540410
0.20100	1085387.923297
0.20200	1071574.210307
0.20300	1058302.893429
0.20400	1045555.054009
0.20500	1033304.576957
0.20600	1021518.606302
0.20700	1010158.223799
0.20800	999179.325305
0.20900	988533.663574
0.21000	978170.021266
0.21100	968035.474387
0.21200	958076.704225
0.21300	948241.315047
0.21400	938479.115540
0.21500	928743.323939
0.21600	918991.660110
0.21700	909187.292187
0.21800	899299.610754
0.21900	889304.809560
0.22000	879186.258427
0.22100	868934.660851
0.22200	858547.995767
0.22300	848031.249790
0.22400	837395.952597
0.22500	826659.534046
0.22600	815844.526689
0.22700	804977.641604
0.22800	794088.748666
0.22900	783209.794621
0.23000	772373.693298
0.23100	761613.222363
0.23200	750959.959821
0.23300	740443.291435
0.23400	730089.517164
