0.23300	1417037.473545
0.23400	1396986.450968
0.23500	1377599.943496
0.23600	1358934.310999
0.23700	1341028.064466
0.23800	1323901.442499
0.23900	1307556.478899
0.24000	1291977.545265
0.24100	1277132.340182
0.24200	1262973.285381
0.24300	1249439.279493
0.24400	1236457.751991
0.24500	1223946.953672
0.24600	1211818.415819
0.24700	1199979.507906
0.24800	1188336.023504
0.24900	1176794.725742
0.25000	1165265.787158
0.25100	1153665.063942
0.25200	1141916.151164
0.25300	1129952.173328
0.25400	1117717.273295
0.25500	1105167.771988
0.25600	1092272.980955
0.25700	1079015.659681
0.25800	1065392.119082
0.25900	1051411.981793
0.26000	1037097.618251
0.26100	1022483.285183
0.26200	1007613.999611
0.26300	992544.186816
0.26400	977336.144798
0.26500	962058.370543
0.26600	946783.794820
0.26700	931587.972443
0.26800	916547.273796
0.26900	901737.121264
0.27000	887230.310956
0.27100	873095.456015
0.27200	859395.583007
0.27300	846186.907494
0.27400	833517.809198
0.27500	821428.021194
0.27600	809948.041618
0.27700	799098.770558
0.27800	788891.369204
0.27900	779327.333209
0.28000	770398.767550
0.28100	762088.846151
0.28200	754372.436171
0.28300	747216.864186
0.28400	740582.799602
0.28500	734425.229427
0.28600	728694.498077
0.28700	723337.386100
0.28800	718298.202511
0.28900	713519.866841
0.29000	708944.958849
0.29100	704516.716104
0.29200	700179.962213
0.29300	695881.951253
0.29400	691573.116861
0.29500	687207.717400
0.29600	682744.371529
0.29700	678146.481320
0.29800	673382.542708
0.29900	668426.345473
0.30000	663257.067140
0.30100	657859.267022
0.30200	652222.788212
0.30300	646342.576562
0.30400	640218.426601
0.30500	633854.664958
0.30600	627259.782164
0.30700	620446.023743
0.30800	613428.951316
0.30900	606226.984001
0.31000	598860.929829
0.31100	591353.516130
0.31200	583728.927019
0.31300	576012.355186
0.31400	568229.574218
0.31500	560406.536718
0.31600	552569.002492
0.31700	544742.200160
0.31800	536950.524618
0.31900	529217.271968
0.32000	521564.412761
0.32100	514012.403686
0.32200	506580.037254
0.32300	499284.328464
0.32400	492140.436974
0.32500	485161.622928
0.32600	478359.234220
0.32700	471742.722752
0.32800	465319.686982
0.32900	459095.937903
0.33000	453075.585478
0.33100	447261.142429
0.33200	441653.642259
0.33300	436252.768321
0.33400	431056.990785
0.33500	426063.708390
0.33600	421269.391909
0.33700	416669.726410
0.33800	412259.749499
0.33900	408033.982943
0.34000	403986.555271
0.34100	400111.313240
0.34200	396401.920328
0.34300	392851.940807
0.34400	389454.908270
0.34500	386204.377954
0.34600	383093.962615
0.34700	380117.352143
0.34800	377268.317628
0.34900	374540.700975
0.35000	371928.391664
0.35100	369425.292626
0.35200	367025.277614
0.35300	364722.142722
0.35400	362509.554996
0.35500	360381.001224
0.35600	358329.740080
0.35700	356348.760806
0.35800	354430.751467
0.35900	352568.079640
0.36000	350752.788052
0.36100	348976.607290
0.36200	347230.987206
0.36300	345507.148051
0.36400	343796.151756
0.36500	342088.993073
0.36600	340376.709598
0.36700	338650.508957
0.36800	336901.910782
0.36900	335122.900390
0.37000	333306.090537
0.37100	331444.887076
0.37200	329533.653952
0.37300	327567.872703
0.37400	325544.291453
0.37500	323461.058430
0.37600	321317.835161
0.37700	319115.884834
0.37800	316858.131762
0.37900	314549.188510
0.38000	312195.347975
0.38100	309804.538567
0.38200	307386.241585
0.38300	304951.370898
0.38400	302512.116097
0.38500	300081.751319
0.38600	297674.413025
0.38700	295304.850941
0.38800	292988.157313
0.38900	290739.480351
0.39000	288573.728426
0.39100	286505.271982
0.39200	284547.650470
0.39300	282713.291628
0.39400	281013.250358
0.39500	279456.974060
0.39600	278052.100798
0.39700	276804.295891
0.39800	275717.131637
0.39900	274792.013828
0.40000	274028.157493
0.40100	273422.613061
0.40200	272970.342791
0.40300	272664.345955
0.40400	272495.829937
0.40500	272454.423142
0.40600	272528.424430
0.40700	272705.082752
0.40800	272970.899791
0.40900	273311.947744
0.41000	273714.193895
0.41100	274163.823411
0.41200	274647.551798
0.41300	275152.918710
0.41400	275668.555254
0.41500	276184.417706
0.41600	276691.981400
0.41700	277184.389684
0.41800	277656.554072
0.41900	278105.203061
0.42000	278528.878510
0.42100	278927.879946
0.42200	279304.158598
0.42300	279661.164346
0.42400	280003.650099
0.42500	280337.439261
0.42600	280669.162965
0.42700	281005.974563
0.42800	281355.249469
0.42900	281724.278815
0.43000	282119.965514
0.43100	282548.531203
0.43200	283015.242214
0.43300	283524.162112
0.43400	284077.937606
0.43500	284677.623642
0.43600	285322.552405
0.43700	286010.249719
0.43800	286736.401036
0.43900	287494.867849
0.44000	288277.754028
0.44100	289075.520249
0.44200	289877.143454
0.44300	290670.317137
0.44400	291441.687262
0.44500	292177.117751
0.44600	292861.978857
0.44700	293481.451222
0.44800	294020.838191
0.44900	294465.878859
0.45000	294803.054476
0.45100	295019.881124
0.45200	295105.182110
0.45300	295049.334099
0.45400	294844.481839
0.45500	294484.717137
0.45600	293966.218737
0.45700	293287.350682
0.45800	292448.717798
0.45900	291453.177864
0.46000	290305.811042
0.46100	289013.847980
0.46200	287586.558833
0.46300	286035.106178
0.46400	284372.365366
0.46500	282612.716376
0.46600	280771.811612
0.46700	278866.324319
0.46800	276913.682470
0.46900	274931.792985
0.47000	272938.761114
0.47100	270952.609669
0.47200	268991.002573
0.47300	267070.976941
0.47400	265208.687611
0.47500	263419.167676
0.47600	261716.108256
0.47700	260111.660354
0.47800	258616.261303
0.47900	257238.487937
0.48000	255984.938294
0.48100	254860.143305
0.48200	253866.509604
0.48300	253004.294270
0.48400	252271.611988
0.48500	251664.474793
0.48600	251176.864228
0.48700	250800.835379
0.48800	250526.651910
0.48900	250342.950793
0.49000	250236.935021
0.49100	250194.592170
0.49200	250200.936181
0.49300	250240.269278
0.49400	250296.460454
0.49500	250353.236492
0.49600	250394.481024
0.49700	250404.536725
0.49800	250368.505396
0.49900	250272.540379
0.50000	250104.125575

